17
24
11
14
19
13
16
30
17
10
100
19
24
17
0
2
13
26
12
36
0
31
12
7
23
14
4
7
24
23
31
26
0
34
100
11
31
2
12
29
9
5
100
36
12
14
20
16
9
4
7
6
27
10
27
12
14
1
29
34
1
14
0
36
23
21
26
7
36
6
2
29
0
0
3
19
16
22
27
16
2
29
20
36
10
6
30
30
5
15
22
25
17
13
34
34
22
18
27
6
24
2
24
6
25
30
7
13
10
36
18
18
23
0
24
14
1
2
9
19
10
10
13
10
34
19
23
32
1
25
5
11
2
10
25
12
15
12
11
11
1
32
35
35
31
19
6
3
6
22
13
30
6
3
23
20
19
23
0
17
10
33
35
10
16
21
4
34
0
11
36
31
8
8
20
29
25
32
35
0
32
15
0
3
3
7
11
15
28
35
20
30
