26
24
35
16
17
4
19
34
12
29
35
35
10
28
4
30
11
12
5
27
2
5
27
22
35
7
13
36
21
19
31
34
13
7
4
100
23
25
23
17
0
3
22
9
30
32
20
14
26
36
11
22
32
1
1
100
26
8
24
32
7
2
21
100
21
9
32
100
35
0
9
0
4
4
27
6
100
22
19
35
18
16
30
6
34
36
17
30
1
27
10
27
2
31
13
1
5
30
4
18
4
29
17
28
