35
26
10
8
13
30
33
0
15
24
4
13
32
4
35
12
7
28
24
28
31
25
28
20
25
32
18
25
10
3
3
3
30
11
16
28
16
12
2
12
12
23
33
20
3
10
26
35
36
26
3
6
18
15
27
26
2
36
0
35
23
22
36
16
0
21
18
5
23
16
100
35
10
0
3
29
32
26
8
4
23
5
34
1
33
12
22
33
21
25
10
24
6
18
16
28
